FlightID,RouteCode,Origin,Destination,FlightDate,FlightDurationMins,AircraftType,SeatsAvailable,SeatsSold,Revenue,OperationalCost,Profit,OccupancyPct,RouteType,YearMonth
3018,BOM-CCU,BOM,CCU,24-03-2023,653,Boeing 737,250,215,806775.1,633877.61,172897.49,86,Domestic,2023-03
3019,DEL-CDG,DEL,CDG,04-11-2023,689,Airbus A320,120,61,1442095.08,1222677.12,219417.96,50.83333333,International,2023-11
3020,CCU-DEL,CCU,DEL,08-02-2023,552,Airbus A380,180,137,397319.09,234156,163163.09,76.11111111,Domestic,2023-02
3021,BOM-DEL,BOM,DEL,16-07-2023,246,ATR 72,180,142,485560.9,529752.88,-44191.98,78.88888889,Domestic,2023-07
3022,BOM-DXB,BOM,DXB,15-11-2023,875,Boeing 737,350,182,4719778.38,2811138.31,1908640.07,52,International,2023-11
3023,HYD-BOM,HYD,BOM,21-02-2023,553,Boeing 777,150,124,326193.89,262302.72,63891.17,82.66666667,Domestic,2023-02
3024,MAA-BLR,MAA,BLR,31-08-2023,386,Airbus A320,350,274,854210.15,666161.84,188048.31,78.28571429,Domestic,2023-08
3025,DEL-MAA,DEL,MAA,26-12-2023,86,ATR 72,250,128,493513.32,339113.32,154400,51.2,Domestic,2023-12
3026,BOM-DEL,BOM,DEL,20-10-2023,667,Airbus A320,350,324,961544.22,608135.51,353408.71,92.57142857,Domestic,2023-10
3027,DEL-BLR,DEL,BLR,08-04-2023,230,Boeing 737,120,76,213901.17,160237.42,53663.75,63.33333333,Domestic,2023-04
3028,BOM-DEL,BOM,DEL,12-06-2023,156,Boeing 777,150,124,328752.92,295592.28,33160.64,82.66666667,Domestic,2023-06
3029,BLR-HYD,BLR,HYD,03-06-2023,303,Boeing 737,350,315,1031059.9,932869.82,98190.08,90,Domestic,2023-06
3030,DEL-MAA,DEL,MAA,14-05-2023,537,ATR 72,150,97,362222.07,386122.11,-23900.04,64.66666667,Domestic,2023-05
3031,DEL-MAA,DEL,MAA,17-02-2023,573,ATR 72,150,123,351518.04,361619.62,-10101.58,82,Domestic,2023-02
3032,BOM-DXB,BOM,DXB,25-12-2023,612,Boeing 737,350,190,6443862.16,3572826.4,2871035.76,54.28571429,International,2023-12
3033,MAA-CMB,MAA,CMB,05-09-2023,564,Boeing 737,250,177,4554751.13,4075357.5,479393.63,70.8,International,2023-09
3034,CCU-DEL,CCU,DEL,01-05-2023,835,Airbus A320,350,266,905661.38,690633.9,215027.48,76,Domestic,2023-05
3035,DEL-LHR,DEL,LHR,13-11-2023,118,Airbus A320,180,125,3517940.7,2546643.16,971297.54,69.44444444,International,2023-11
3036,BOM-BKK,BOM,BKK,21-05-2023,118,ATR 72,180,141,4481565.46,3430935.76,1050629.7,78.33333333,International,2023-05
3037,HYD-DXB,HYD,DXB,29-09-2023,256,ATR 72,150,144,3572580.27,2902170.83,670409.44,96,International,2023-09
3038,CCU-KUL,CCU,KUL,11-03-2023,474,Airbus A320,120,101,2423180.11,2033903.52,389276.59,84.16666667,International,2023-03
3039,BOM-NRT,BOM,NRT,28-03-2023,431,Boeing 777,150,136,4020801.83,2980738.13,1040063.7,90.66666667,International,2023-03
3040,DEL-LHR,DEL,LHR,11-02-2023,864,ATR 72,250,134,2999638.2,1980181.59,1019456.61,53.6,International,2023-02
3041,DEL-LHR,DEL,LHR,05-01-2023,833,Boeing 737,350,191,5909547.94,5603509.83,306038.11,54.57142857,International,2023-01
3042,BLR-SIN,BLR,SIN,28-03-2023,835,Boeing 777,250,135,3532658.04,3191365.94,341292.1,54,International,2023-03
3043,MAA-BLR,MAA,BLR,03-04-2023,721,Boeing 737,120,108,292156.06,189175.47,102980.59,90,Domestic,2023-04
3044,MAA-BLR,MAA,BLR,14-02-2023,354,ATR 72,350,189,457493.48,255311.94,202181.54,54,Domestic,2023-02
3045,BOM-BKK,BOM,BKK,21-07-2023,234,Airbus A380,120,62,1610606.78,1139288.03,471318.75,51.66666667,International,2023-07
3046,BOM-DXB,BOM,DXB,27-01-2023,654,Boeing 777,250,138,2898179.35,3047645.19,-149465.84,55.2,International,2023-01
3047,DEL-BLR,DEL,BLR,10-01-2023,794,Airbus A320,350,171,637348.28,382817.71,254530.57,48.85714286,Domestic,2023-01
3048,HYD-BOM,HYD,BOM,06-05-2023,439,Airbus A320,350,272,718635.91,523689.52,194946.39,77.71428571,Domestic,2023-05
3049,DEL-FRA,DEL,FRA,17-02-2023,148,ATR 72,150,97,1948423.03,1126317.39,822105.64,64.66666667,International,2023-02
3050,BOM-DEL,BOM,DEL,28-09-2023,207,Airbus A380,250,199,592356.82,425662.85,166693.97,79.6,Domestic,2023-09
3051,BLR-HYD,BLR,HYD,17-12-2023,826,Airbus A380,120,84,267512.08,167965.34,99546.74,70,Domestic,2023-12
3052,DEL-AMD,DEL,AMD,22-04-2023,785,ATR 72,180,81,277862.18,190880.62,86981.56,45,Domestic,2023-04
3053,BOM-GOI,BOM,GOI,13-04-2023,337,Airbus A380,120,82,259620.14,165629.31,93990.83,68.33333333,Domestic,2023-04
3054,HYD-BOM,HYD,BOM,11-12-2023,173,Airbus A320,150,130,338831.89,317061.42,21770.47,86.66666667,Domestic,2023-12
3055,DEL-CDG,DEL,CDG,13-05-2023,349,Boeing 737,250,152,5180216.02,5072725.04,107490.98,60.8,International,2023-05
3056,BLR-SIN,BLR,SIN,28-06-2023,342,Boeing 777,120,112,2570334.03,1689239.64,881094.39,93.33333333,International,2023-06
3057,CCU-KUL,CCU,KUL,04-12-2023,457,ATR 72,180,126,3314221.97,3649461.65,-335239.68,70,International,2023-12
3058,DEL-BLR,DEL,BLR,05-08-2023,769,Airbus A320,180,138,375927.09,426604.63,-50677.54,76.66666667,Domestic,2023-08
3059,MAA-BLR,MAA,BLR,08-08-2023,888,Boeing 737,250,155,466910.46,400122.76,66787.7,62,Domestic,2023-08
3060,DEL-FRA,DEL,FRA,11-01-2023,148,Airbus A380,350,271,6187413.61,4515994.21,1671419.4,77.42857143,International,2023-01
3061,BOM-GOI,BOM,GOI,22-01-2023,232,Boeing 777,350,198,584847.33,592390.33,-7543,56.57142857,Domestic,2023-01
3062,BOM-CCU,BOM,CCU,12-09-2023,232,Airbus A320,180,113,430036.04,441938.72,-11902.68,62.77777778,Domestic,2023-09
3063,HYD-DXB,HYD,DXB,19-07-2023,646,Boeing 777,250,188,6572761.71,4267724.92,2305036.79,75.2,International,2023-07
3064,DEL-AMD,DEL,AMD,02-10-2023,438,Airbus A320,250,224,592764,524979.74,67784.26,89.6,Domestic,2023-10
3065,DEL-BLR,DEL,BLR,24-05-2023,764,Airbus A380,150,83,264020.69,257066.04,6954.65,55.33333333,Domestic,2023-05
3066,BOM-CCU,BOM,CCU,01-12-2023,72,Boeing 737,350,220,726340.49,546447.52,179892.97,62.85714286,Domestic,2023-12
3067,BOM-DXB,BOM,DXB,04-09-2023,819,Boeing 777,150,74,2285985.43,1578869.56,707115.87,49.33333333,International,2023-09
3068,BOM-NRT,BOM,NRT,05-11-2023,76,Boeing 737,350,302,8200608.82,4892413.89,3308194.93,86.28571429,International,2023-11
3069,BOM-BKK,BOM,BKK,26-01-2023,372,Airbus A380,250,210,5124840.05,4219621.19,905218.86,84,International,2023-01
3070,HYD-DXB,HYD,DXB,15-05-2023,342,Airbus A320,250,119,3679018.48,2205250.16,1473768.32,47.6,International,2023-05
3071,DEL-FRA,DEL,FRA,30-11-2023,419,Airbus A380,180,166,5434208.36,3417161.52,2017046.84,92.22222222,International,2023-11
3072,BLR-SIN,BLR,SIN,30-04-2023,473,ATR 72,120,77,1882959.5,1819699.77,63259.73,64.16666667,International,2023-04
3073,HYD-DXB,HYD,DXB,10-07-2023,896,ATR 72,350,263,8961918.78,5731072.04,3230846.74,75.14285714,International,2023-07
3074,CCU-KUL,CCU,KUL,23-12-2023,230,ATR 72,120,54,1498788.79,1125160.08,373628.71,45,International,2023-12
3075,DEL-FRA,DEL,FRA,29-11-2023,635,Airbus A380,120,72,1695082.92,1351215.8,343867.12,60,International,2023-11
3076,BOM-BKK,BOM,BKK,18-01-2023,405,Boeing 737,150,123,3279561.97,3603937.23,-324375.26,82,International,2023-01
3077,BOM-NRT,BOM,NRT,18-09-2023,311,Airbus A320,120,79,2343865.36,2225554.4,118310.96,65.83333333,International,2023-09
3078,BOM-DEL,BOM,DEL,27-07-2023,542,Boeing 737,350,330,900723.62,594519.03,306204.59,94.28571429,Domestic,2023-07
3079,BOM-BKK,BOM,BKK,01-09-2023,648,Boeing 777,120,93,2935680.81,2410995.91,524684.9,77.5,International,2023-09
3080,HYD-DXB,HYD,DXB,09-08-2023,396,Airbus A320,350,298,8982849.92,9297275.7,-314425.78,85.14285714,International,2023-08
3081,DEL-BLR,DEL,BLR,18-07-2023,542,Airbus A320,350,234,689931.19,716096.06,-26164.87,66.85714286,Domestic,2023-07
3082,HYD-DXB,HYD,DXB,22-12-2023,692,ATR 72,250,243,4947736.59,5226297.98,-278561.39,97.2,International,2023-12
3083,BOM-DXB,BOM,DXB,12-01-2023,746,Boeing 777,350,183,5934056.34,5736343.01,197713.33,52.28571429,International,2023-01
3084,DEL-BLR,DEL,BLR,15-05-2023,723,ATR 72,250,213,804440.55,705525.76,98914.79,85.2,Domestic,2023-05
3085,BLR-SIN,BLR,SIN,16-12-2023,800,Airbus A380,120,79,1824030.3,1921363.36,-97333.06,65.83333333,International,2023-12
3086,BOM-CCU,BOM,CCU,25-07-2023,841,Airbus A320,350,330,1193642.62,1286503.13,-92860.51,94.28571429,Domestic,2023-07
3087,CCU-KUL,CCU,KUL,09-04-2023,889,ATR 72,350,190,6185387,6516820.1,-331433.1,54.28571429,International,2023-04
3088,BOM-CCU,BOM,CCU,11-12-2023,640,ATR 72,150,106,361601.42,289717.86,71883.56,70.66666667,Domestic,2023-12
3089,BOM-DXB,BOM,DXB,15-04-2023,851,Airbus A320,250,124,3851820.18,4249455.08,-397634.9,49.6,International,2023-04
3090,MAA-CMB,MAA,CMB,05-08-2023,375,ATR 72,180,97,2794539.35,1801474.76,993064.59,53.88888889,International,2023-08
3091,CCU-DEL,CCU,DEL,23-12-2023,665,ATR 72,150,144,368175.81,372833.1,-4657.29,96,Domestic,2023-12
3092,BOM-DXB,BOM,DXB,04-06-2023,763,ATR 72,120,61,1548295.17,1376973.95,171321.22,50.83333333,International,2023-06
3093,BOM-BKK,BOM,BKK,19-08-2023,87,Airbus A380,350,190,5558251.15,5790117.03,-231865.88,54.28571429,International,2023-08
3094,DEL-FRA,DEL,FRA,08-04-2023,62,Boeing 777,180,176,4920525.12,5536348.55,-615823.43,97.77777778,International,2023-04
3095,MAA-BLR,MAA,BLR,29-04-2023,634,ATR 72,180,143,406355.06,236735.18,169619.88,79.44444444,Domestic,2023-04
3096,DEL-MAA,DEL,MAA,22-12-2023,754,Boeing 737,250,208,541000.28,450591.34,90408.94,83.2,Domestic,2023-12
3097,BOM-DEL,BOM,DEL,17-07-2023,709,Airbus A380,180,144,521285.97,394219.33,127066.64,80,Domestic,2023-07
3098,HYD-DXB,HYD,DXB,24-10-2023,833,Boeing 737,120,78,2555569.47,2758713.24,-203143.77,65,International,2023-10
3099,BOM-NRT,BOM,NRT,03-12-2023,205,ATR 72,120,74,1701681.6,1394121.34,307560.26,61.66666667,International,2023-12
3100,DEL-BLR,DEL,BLR,28-02-2023,547,Boeing 737,350,338,1062022.81,774221.3,287801.51,96.57142857,Domestic,2023-02
3101,DEL-FRA,DEL,FRA,25-01-2023,268,Boeing 737,350,274,5609240.88,5241123.96,368116.92,78.28571429,International,2023-01
3102,BOM-CCU,BOM,CCU,21-08-2023,223,Airbus A380,150,109,379445.23,303090.02,76355.21,72.66666667,Domestic,2023-08
3103,BOM-GOI,BOM,GOI,30-11-2023,848,Boeing 777,180,161,480946.95,537658.21,-56711.26,89.44444444,Domestic,2023-11
3104,BOM-DEL,BOM,DEL,23-08-2023,210,ATR 72,350,279,1154695.48,1294235.44,-139539.96,79.71428571,Domestic,2023-08
3105,BOM-GOI,BOM,GOI,25-11-2023,722,Airbus A380,180,89,280715.53,154761.09,125954.44,49.44444444,Domestic,2023-11
3106,BOM-NRT,BOM,NRT,17-12-2023,175,ATR 72,250,226,5101352.81,4251205.8,850147.01,90.4,International,2023-12
3107,BLR-SIN,BLR,SIN,09-03-2023,75,ATR 72,120,87,2837076.85,1969114.74,867962.11,72.5,International,2023-03
3108,BLR-HYD,BLR,HYD,22-08-2023,118,Airbus A320,250,138,555096.57,393417.79,161678.78,55.2,Domestic,2023-08
3109,MAA-BLR,MAA,BLR,22-04-2023,393,ATR 72,250,196,535273.01,375680.86,159592.15,78.4,Domestic,2023-04
3110,HYD-DXB,HYD,DXB,15-12-2023,556,Boeing 737,120,65,2017390.08,1466927.16,550462.92,54.16666667,International,2023-12
3111,DEL-MAA,DEL,MAA,02-06-2023,226,Boeing 777,150,99,240908.7,145512.44,95396.26,66,Domestic,2023-06
3112,DEL-MAA,DEL,MAA,25-04-2023,529,Boeing 777,150,68,230681.53,163727.62,66953.91,45.33333333,Domestic,2023-04
3113,DEL-FRA,DEL,FRA,27-07-2023,895,Boeing 737,150,115,3419568.47,2801705.75,617862.72,76.66666667,International,2023-07
3114,DEL-MAA,DEL,MAA,31-05-2023,308,Airbus A380,180,93,351236.75,338530.22,12706.53,51.66666667,Domestic,2023-05
3115,DEL-BLR,DEL,BLR,30-06-2023,423,Airbus A320,250,146,548524.72,532040.12,16484.6,58.4,Domestic,2023-06
3116,DEL-FRA,DEL,FRA,08-07-2023,857,Boeing 777,120,115,3807139.33,3983186.9,-176047.57,95.83333333,International,2023-07
3117,MAA-BLR,MAA,BLR,19-09-2023,619,Airbus A320,120,76,280465.03,230279.08,50185.95,63.33333333,Domestic,2023-09
3118,CCU-KUL,CCU,KUL,08-05-2023,590,Boeing 777,180,170,4420167.65,2834927.99,1585239.66,94.44444444,International,2023-05
3119,CCU-DEL,CCU,DEL,07-03-2023,296,Airbus A380,120,78,300474.32,274210.28,26264.04,65,Domestic,2023-03
3120,DEL-CDG,DEL,CDG,28-09-2023,477,Boeing 777,350,171,4376317.19,3222051.12,1154266.07,48.85714286,International,2023-09
3121,CCU-KUL,CCU,KUL,08-12-2023,238,Airbus A320,120,114,2598051.89,2246433.92,351617.97,95,International,2023-12
3122,BOM-GOI,BOM,GOI,26-03-2023,480,ATR 72,350,181,559452.35,441348.09,118104.26,51.71428571,Domestic,2023-03
3123,DEL-FRA,DEL,FRA,19-10-2023,657,Airbus A380,150,82,2064045.73,1891003.76,173041.97,54.66666667,International,2023-10
3124,BOM-NRT,BOM,NRT,04-11-2023,733,Airbus A320,350,327,9498708.14,10646242.71,-1147534.57,93.42857143,International,2023-11
3125,MAA-CMB,MAA,CMB,07-05-2023,280,Boeing 777,350,293,9662383.98,7632223.85,2030160.13,83.71428571,International,2023-05
3126,HYD-DXB,HYD,DXB,26-08-2023,787,Airbus A380,250,193,4937429.09,5029232.56,-91803.47,77.2,International,2023-08
3127,BOM-DEL,BOM,DEL,04-06-2023,184,Airbus A320,180,131,325920.18,364547.02,-38626.84,72.77777778,Domestic,2023-06
3128,MAA-BLR,MAA,BLR,08-11-2023,892,Airbus A320,120,74,257935.92,257322.39,613.53,61.66666667,Domestic,2023-11
3129,DEL-CDG,DEL,CDG,13-02-2023,218,Airbus A320,250,113,2267490.25,1337590.49,929899.76,45.2,International,2023-02
3130,DEL-AMD,DEL,AMD,26-01-2023,728,Airbus A380,250,131,459874.38,459044.66,829.72,52.4,Domestic,2023-01
3131,BOM-CCU,BOM,CCU,06-06-2023,818,Airbus A320,120,109,405039.7,359842.86,45196.84,90.83333333,Domestic,2023-06
3132,CCU-DEL,CCU,DEL,03-06-2023,181,Boeing 737,150,108,370962.85,275565.41,95397.44,72,Domestic,2023-06
3133,MAA-CMB,MAA,CMB,29-08-2023,195,Boeing 737,350,271,7187375.58,5364189.91,1823185.67,77.42857143,International,2023-08
3134,BLR-SIN,BLR,SIN,02-06-2023,223,Airbus A320,180,167,4165413.84,4714301.23,-548887.39,92.77777778,International,2023-06
3135,DEL-MAA,DEL,MAA,29-01-2023,591,Airbus A320,150,94,264875.97,236305.55,28570.42,62.66666667,Domestic,2023-01
3136,CCU-KUL,CCU,KUL,07-08-2023,498,ATR 72,120,93,2224121.2,2431957.42,-207836.22,77.5,International,2023-08
3137,BLR-SIN,BLR,SIN,06-03-2023,642,ATR 72,120,95,3121661.77,2470417.39,651244.38,79.16666667,International,2023-03
3138,DEL-MAA,DEL,MAA,03-01-2023,147,Airbus A380,180,104,424677.43,347871.1,76806.33,57.77777778,Domestic,2023-01
3139,BOM-BKK,BOM,BKK,29-07-2023,162,ATR 72,250,188,6518441.51,4183282.31,2335159.2,75.2,International,2023-07
3140,DEL-AMD,DEL,AMD,04-01-2023,377,Airbus A320,180,127,332349.95,215369.44,116980.51,70.55555556,Domestic,2023-01
3141,HYD-BOM,HYD,BOM,07-02-2023,732,Airbus A320,250,200,593669.47,470674.52,122994.95,80,Domestic,2023-02
3142,BOM-DEL,BOM,DEL,27-01-2023,568,Airbus A380,250,138,373318.27,316498.27,56820,55.2,Domestic,2023-01
3143,DEL-LHR,DEL,LHR,01-02-2023,291,Airbus A380,120,102,3205546.58,2107977.64,1097568.94,85,International,2023-02
3144,DEL-BLR,DEL,BLR,17-03-2023,771,Boeing 777,350,295,1018013.01,1001053.01,16960,84.28571429,Domestic,2023-03
3145,BOM-NRT,BOM,NRT,12-04-2023,588,Airbus A380,150,84,1730796.62,1261684.95,469111.67,56,International,2023-04
3146,BOM-GOI,BOM,GOI,31-05-2023,377,Boeing 777,250,150,524412.1,533766.79,-9354.69,60,Domestic,2023-05
3147,CCU-KUL,CCU,KUL,09-08-2023,86,Airbus A380,350,234,5131634.49,3516686.51,1614947.98,66.85714286,International,2023-08
3148,BOM-CCU,BOM,CCU,03-01-2023,768,Airbus A380,250,155,588892.41,538825.06,50067.35,62,Domestic,2023-01
3149,CCU-KUL,CCU,KUL,19-11-2023,94,ATR 72,180,89,2707927.15,3050772.84,-342845.69,49.44444444,International,2023-11
3150,BOM-GOI,BOM,GOI,03-10-2023,667,Boeing 777,120,71,219414.71,248588.16,-29173.45,59.16666667,Domestic,2023-10
3151,DEL-BLR,DEL,BLR,06-11-2023,893,Boeing 737,350,304,1008061.04,762686.78,245374.26,86.85714286,Domestic,2023-11
3152,MAA-CMB,MAA,CMB,10-02-2023,806,Boeing 737,180,166,4445210.41,3168319.75,1276890.66,92.22222222,International,2023-02
3153,DEL-CDG,DEL,CDG,20-07-2023,745,Boeing 777,150,115,2501778.7,1973960.95,527817.75,76.66666667,International,2023-07
3154,CCU-KUL,CCU,KUL,31-08-2023,62,Boeing 737,180,82,1942370.84,2034293.08,-91922.24,45.55555556,International,2023-08
3155,BOM-DEL,BOM,DEL,09-06-2023,386,Boeing 777,120,88,367178.39,421034.87,-53856.48,73.33333333,Domestic,2023-06
3156,HYD-BOM,HYD,BOM,06-11-2023,867,ATR 72,150,81,311662.84,175927.5,135735.34,54,Domestic,2023-11
3157,CCU-DEL,CCU,DEL,29-10-2023,451,Airbus A380,150,128,477330.96,273960.93,203370.03,85.33333333,Domestic,2023-10
3158,HYD-DXB,HYD,DXB,10-07-2023,900,ATR 72,350,231,7906620.58,7329478.54,577142.04,66,International,2023-07
3159,BOM-DEL,BOM,DEL,04-12-2023,515,ATR 72,350,159,493716.6,318184.9,175531.7,45.42857143,Domestic,2023-12
3160,BOM-DXB,BOM,DXB,16-02-2023,451,Boeing 777,250,206,4758537.99,3198852.02,1559685.97,82.4,International,2023-02
3161,HYD-BOM,HYD,BOM,25-06-2023,798,Airbus A380,150,83,338521.56,309050.16,29471.4,55.33333333,Domestic,2023-06
3162,DEL-FRA,DEL,FRA,03-06-2023,329,Boeing 737,350,325,10887513.22,10966472.38,-78959.16,92.85714286,International,2023-06
3163,BOM-BKK,BOM,BKK,07-09-2023,103,ATR 72,350,261,9105246.81,5240397.98,3864848.83,74.57142857,International,2023-09
3164,BOM-GOI,BOM,GOI,22-01-2023,755,Boeing 737,350,287,736666.31,776046.58,-39380.27,82,Domestic,2023-01
3165,DEL-AMD,DEL,AMD,24-04-2023,140,Boeing 737,150,121,488700.05,506515.18,-17815.13,80.66666667,Domestic,2023-04
3166,BLR-SIN,BLR,SIN,21-02-2023,158,Boeing 777,350,208,5216130.48,3016109.66,2200020.82,59.42857143,International,2023-02
3167,BOM-GOI,BOM,GOI,24-07-2023,306,Airbus A320,120,61,218450.52,124387.72,94062.8,50.83333333,Domestic,2023-07
3168,DEL-FRA,DEL,FRA,17-12-2023,748,Airbus A320,150,68,1590408.1,1738300.62,-147892.52,45.33333333,International,2023-12
3169,BOM-DEL,BOM,DEL,01-09-2023,548,Boeing 777,180,148,434125.23,427980.49,6144.74,82.22222222,Domestic,2023-09
3170,DEL-BLR,DEL,BLR,30-09-2023,755,Airbus A320,150,73,273843.95,198143.97,75699.98,48.66666667,Domestic,2023-09
3171,BOM-CCU,BOM,CCU,13-11-2023,646,Boeing 777,150,113,356877.07,366014.3,-9137.23,75.33333333,Domestic,2023-11
3172,BLR-SIN,BLR,SIN,28-07-2023,195,Airbus A380,150,87,2657575.53,2380472.29,277103.24,58,International,2023-07
3173,BOM-DEL,BOM,DEL,06-07-2023,297,Boeing 737,150,127,321641.52,280076.54,41564.98,84.66666667,Domestic,2023-07
3174,BOM-DEL,BOM,DEL,08-03-2023,442,Airbus A380,350,325,783473.53,857206,-73732.47,92.85714286,Domestic,2023-03
3175,HYD-DXB,HYD,DXB,25-07-2023,109,Boeing 777,120,79,1629213,1282982.18,346230.82,65.83333333,International,2023-07
3176,BOM-BKK,BOM,BKK,05-01-2023,439,Boeing 737,150,125,4163311.43,2508969.74,1654341.69,83.33333333,International,2023-01
3177,BOM-BKK,BOM,BKK,17-05-2023,68,ATR 72,350,266,5363686.48,3646305.74,1717380.74,76,International,2023-05
3178,DEL-BLR,DEL,BLR,31-10-2023,181,Airbus A320,120,105,296841.69,168394.58,128447.11,87.5,Domestic,2023-10
3179,DEL-LHR,DEL,LHR,11-03-2023,83,ATR 72,180,113,3427108.46,3462872.22,-35763.76,62.77777778,International,2023-03
3180,DEL-FRA,DEL,FRA,09-07-2023,642,Airbus A380,350,225,7393954.89,6615274.29,778680.6,64.28571429,International,2023-07
3181,BOM-GOI,BOM,GOI,20-07-2023,102,Boeing 737,350,290,920659.92,579858.1,340801.82,82.85714286,Domestic,2023-07
3182,DEL-FRA,DEL,FRA,28-06-2023,894,Airbus A380,180,144,3436825.49,2453936.71,982888.78,80,International,2023-06
3183,BOM-NRT,BOM,NRT,12-03-2023,104,Boeing 777,180,152,5234829.02,3763368.48,1471460.54,84.44444444,International,2023-03
3184,DEL-AMD,DEL,AMD,18-06-2023,290,ATR 72,120,61,148188.64,131389.37,16799.27,50.83333333,Domestic,2023-06
3185,MAA-CMB,MAA,CMB,01-11-2023,458,Boeing 777,180,131,3176868.29,3346451.39,-169583.1,72.77777778,International,2023-11
3186,DEL-AMD,DEL,AMD,19-06-2023,467,Airbus A380,150,136,472574.48,454379.06,18195.42,90.66666667,Domestic,2023-06
3187,DEL-MAA,DEL,MAA,05-03-2023,565,ATR 72,250,119,435413.91,338722.28,96691.63,47.6,Domestic,2023-03
3188,HYD-BOM,HYD,BOM,29-07-2023,165,Airbus A380,150,92,290858.27,238092.79,52765.48,61.33333333,Domestic,2023-07
3189,DEL-AMD,DEL,AMD,18-08-2023,715,Airbus A320,250,231,723258.47,454675.78,268582.69,92.4,Domestic,2023-08
3190,DEL-LHR,DEL,LHR,02-02-2023,434,ATR 72,180,83,2126201.24,1423340.06,702861.18,46.11111111,International,2023-02
3191,BOM-DEL,BOM,DEL,04-02-2023,511,Airbus A320,120,80,308490.72,228165.92,80324.8,66.66666667,Domestic,2023-02
3192,DEL-BLR,DEL,BLR,27-06-2023,599,Airbus A380,350,168,442194.04,311037.53,131156.51,48,Domestic,2023-06
3193,BOM-CCU,BOM,CCU,18-04-2023,311,ATR 72,180,110,376299.19,219746.93,156552.26,61.11111111,Domestic,2023-04
3194,BLR-SIN,BLR,SIN,16-05-2023,809,Boeing 777,150,75,2413106.8,2332600.64,80506.16,50,International,2023-05
3195,DEL-FRA,DEL,FRA,26-10-2023,115,Boeing 777,250,128,4352465.59,2602648.86,1749816.73,51.2,International,2023-10
3196,HYD-DXB,HYD,DXB,23-11-2023,649,ATR 72,250,170,5296165.55,3867294.73,1428870.82,68,International,2023-11
3197,BLR-SIN,BLR,SIN,25-10-2023,279,Airbus A380,180,118,2577807.96,1781344.9,796463.06,65.55555556,International,2023-10
3198,BOM-DXB,BOM,DXB,07-11-2023,566,Boeing 777,350,242,6825387.19,3782283.83,3043103.36,69.14285714,International,2023-11
3199,DEL-FRA,DEL,FRA,26-01-2023,850,Airbus A320,150,146,4440002.29,4699915.5,-259913.21,97.33333333,International,2023-01
3200,BOM-CCU,BOM,CCU,05-10-2023,331,Airbus A320,120,105,270949.44,179196.52,91752.92,87.5,Domestic,2023-10
3201,BOM-DEL,BOM,DEL,05-11-2023,428,Airbus A380,250,144,394758.25,410717.47,-15959.22,57.6,Domestic,2023-11
3202,DEL-CDG,DEL,CDG,24-12-2023,550,Airbus A320,150,84,2937847.28,2329488.16,608359.12,56,International,2023-12
3203,MAA-BLR,MAA,BLR,21-01-2023,250,ATR 72,150,93,350940.69,364727.85,-13787.16,62,Domestic,2023-01
3204,DEL-FRA,DEL,FRA,12-07-2023,692,ATR 72,150,88,2339870.79,2576356.17,-236485.38,58.66666667,International,2023-07
3205,DEL-CDG,DEL,CDG,30-12-2023,223,Airbus A320,350,318,9468635.54,5473254.42,3995381.12,90.85714286,International,2023-12
3206,HYD-BOM,HYD,BOM,18-12-2023,246,Boeing 737,350,174,633313.32,348372.86,284940.46,49.71428571,Domestic,2023-12
3207,BOM-BKK,BOM,BKK,12-11-2023,253,Airbus A320,150,108,2635202.83,1785219.98,849982.85,72,International,2023-11
3208,DEL-AMD,DEL,AMD,11-09-2023,735,Boeing 737,350,267,712577.99,651912.48,60665.51,76.28571429,Domestic,2023-09
3209,CCU-KUL,CCU,KUL,19-06-2023,899,Boeing 777,120,74,1778289.2,1343066.98,435222.22,61.66666667,International,2023-06
